total_num_groups 273
new_group 67
2386 -121.424 40.491
2383 -121.421 40.5064
2384 -121.418 40.5027
2385 -121.418 40.4956
2800 -121.416 40.2914
2797 -121.413 40.3197
2798 -121.408 40.3149
2799 -121.407 40.3067
2832 -121.392 40.2733
2833 -121.379 40.2697
2834 -121.344 40.2736
2835 -121.296 40.274
2836 -121.285 40.2717
2837 -121.265 40.2714
2838 -121.264 40.2725
2801 -121.249 40.286
2802 -121.227 40.3109
3149 -121.451 40.2538
3150 -121.48 40.234
3151 -121.486 40.2312
3152 -121.491 40.2244
3153 -121.504 40.2202
3418 -121.23 40.017
3419 -121.241 40.0172
3420 -121.27 40
2824 -120.857 40.3717
2823 -120.871 40.3634
2822 -120.88 40.367
2821 -120.893 40.3603
2820 -120.913 40.3532
2819 -120.924 40.347
2818 -120.933 40.3341
2817 -120.94 40.3295
2816 -120.959 40.3288
2815 -120.996 40.3274
new_group 81
2336 -122.002 40.517
2698 -122.001 40.4009
2337 -121.992 40.5161
2315 -121.991 40.5171
2699 -121.986 40.4129
2338 -121.973 40.5081
2700 -121.966 40.4195
2339 -121.966 40.5082
2701 -121.966 40.4196
2316 -121.953 40.5384
2340 -121.951 40.5199
2702 -121.95 40.4201
2703 -121.94 40.418
2309 -121.938 40.5265
2310 -121.936 40.5195
2223 -121.928 40.5444
2308 -121.926 40.5369
2704 -121.925 40.4217
2224 -121.916 40.5557
2705 -121.913 40.4193
2706 -121.904 40.4206
2225 -121.9 40.566
2357 -121.897 40.4995
2707 -121.894 40.4252
2233 -121.891 40.6367
2234 -121.89 40.6393
2232 -121.887 40.6319
2358 -121.887 40.4984
2231 -121.883 40.627
2359 -121.877 40.4991
2708 -121.876 40.4386
2235 -121.874 40.6407
2226 -121.874 40.5787
2236 -121.867 40.6434
2227 -121.867 40.5923
2360 -121.866 40.5035
2709 -121.866 40.4485
2711 -121.865 40.4538
2710 -121.864 40.4486
2712 -121.862 40.4574
2228 -121.857 40.5992
2713 -121.855 40.4595
2230 -121.854 40.6142
2229 -121.853 40.6106
2714 -121.852 40.4578
2237 -121.84 40.6439
2715 -121.836 40.4567
2361 -121.834 40.5125
2716 -121.83 40.454
2717 -121.826 40.4522
2718 -121.816 40.452
2719 -121.802 40.4549
2362 -121.797 40.5263
2720 -121.789 40.4621
2363 -121.787 40.5268
2748 -121.783 40.3655
2364 -121.778 40.5272
2747 -121.766 40.3592
2721 -121.762 40.4828
2722 -121.749 40.4903
2723 -121.739 40.4919
2365 -121.736 40.525
2724 -121.731 40.4902
2746 -121.727 40.3589
2727 -121.725 40.5101
2725 -121.724 40.4914
2728 -121.724 40.5157
2749 -121.797 40.3667
2750 -121.815 40.3618
2751 -121.827 40.3554
2752 -121.83 40.3537
2753 -121.838 40.3534
2754 -121.86 40.3585
2755 -121.878 40.3577
2756 -121.9 40.3521
2757 -121.926 40.3397
2758 -121.957 40.332
2759 -121.978 40.3244
2760 -121.98 40.3244
2761 -121.984 40.3244
2762 -121.995 40.3284
new_group 68
3011 -122.372 40.2307
3014 -122.283 40.233
3012 -122.32 40.2348
3013 -122.3 40.2362
2970 -122.154 40.244
2971 -122.143 40.261
3022 -122.262 40.2819
3023 -122.273 40.3018
2972 -122.098 40.3056
2973 -122.095 40.3087
3024 -122.273 40.3105
2974 -122.075 40.317
2975 -122.066 40.3215
2764 -122.062 40.3229
2694 -122.065 40.3239
2763 -122.055 40.3255
2695 -122.044 40.3538
3025 -122.277 40.359
2696 -122.023 40.3685
3026 -122.277 40.3831
3027 -122.278 40.392
2697 -122.008 40.3933
2546 -122.311 40.3994
2535 -122.282 40.4001
2536 -122.284 40.4034
2529 -122.269 40.4106
2480 -122.275 40.4326
2481 -122.274 40.443
2493 -122.294 40.4507
2492 -122.326 40.4721
2491 -122.353 40.4901
2482 -122.316 40.492
2490 -122.374 40.5079
2335 -122.004 40.5178
2489 -122.381 40.5187
2332 -122.052 40.5222
2334 -122.02 40.5228
2333 -122.031 40.525
2331 -122.082 40.5253
2483 -122.337 40.531
2330 -122.1 40.5375
2329 -122.109 40.541
2328 -122.145 40.5429
2484 -122.346 40.5436
2327 -122.159 40.5468
2485 -122.35 40.5485
2326 -122.165 40.5485
2325 -122.173 40.5566
2486 -122.356 40.5658
2324 -122.179 40.5703
2320 -122.247 40.5704
2318 -122.274 40.5711
2322 -122.223 40.5716
2112 -122.295 40.5723
2317 -122.287 40.5727
2319 -122.257 40.5736
2321 -122.234 40.5738
2323 -122.186 40.5789
2111 -122.384 40.5803
2110 -122.357 40.5806
2109 -122.367 40.5813
2107 -122.382 40.5875
2089 -122.379 40.595
2088 -122.378 40.5972
2087 -122.375 40.5977
2086 -122.377 40.6
2071 -122.365 40.6234
2969 -122.168 40.2298
new_group 90
3201 -121.539 40.1012
3199 -121.552 40.1059
3200 -121.543 40.1068
3337 -121.579 40.1084
3336 -121.58 40.1225
3198 -121.565 40.1257
3335 -121.574 40.1258
3165 -121.571 40.131
3164 -121.57 40.1377
3163 -121.576 40.147
3162 -121.583 40.1508
3161 -121.587 40.1639
3160 -121.579 40.1647
3158 -121.566 40.1721
3159 -121.572 40.173
3157 -121.557 40.1785
3156 -121.548 40.1897
3155 -121.528 40.2061
3154 -121.527 40.2064
2736 -121.6 40.3556
2737 -121.607 40.356
2745 -121.714 40.3561
2744 -121.679 40.3574
2789 -121.531 40.3593
2743 -121.671 40.3598
2742 -121.67 40.3599
2741 -121.653 40.3604
2788 -121.536 40.3609
2735 -121.588 40.3621
2738 -121.623 40.364
2740 -121.642 40.3643
2739 -121.635 40.3653
2734 -121.572 40.3667
2731 -121.554 40.3686
2733 -121.56 40.3759
2730 -121.542 40.376
2732 -121.556 40.3761
2588 -121.529 40.3766
2587 -121.528 40.3788
2584 -121.528 40.4238
2583 -121.528 40.4318
2582 -121.531 40.4404
2581 -121.529 40.4476
2580 -121.532 40.4541
2579 -121.531 40.4578
2578 -121.528 40.4588
2726 -121.721 40.4979
2729 -121.72 40.5195
2301 -121.714 40.5256
2302 -121.683 40.5265
2305 -121.613 40.5373
2303 -121.664 40.5376
2304 -121.631 40.5386
2367 -121.559 40.5438
2368 -121.549 40.5447
2306 -121.597 40.547
2366 -121.566 40.5471
2307 -121.572 40.5483
2369 -121.537 40.55
2173 -121.569 40.55
2370 -121.531 40.5539
2371 -121.529 40.563
2172 -121.572 40.5691
2171 -121.561 40.5849
2170 -121.549 40.5932
2169 -121.535 40.5986
2168 -121.53 40.6005
3895 -121.642 39.9833
3896 -121.643 39.978
3897 -121.638 39.9617
3898 -121.64 39.9586
3899 -121.65 39.9606
3900 -121.65 39.9466
3901 -121.647 39.9289
3902 -121.656 39.9038
3903 -121.66 39.898
3904 -121.672 39.8925
3905 -121.674 39.8746
3906 -121.689 39.8686
3907 -121.693 39.86
3908 -121.692 39.8529
3909 -121.71 39.8244
3910 -121.718 39.7973
3928 -121.66 39.7475
3929 -121.67 39.7444
3930 -121.679 39.7405
3931 -121.686 39.7359
3932 -121.698 39.7268
3933 -121.703 39.7218
3934 -121.714 39.7153
new_group 67
2951 -123.765 40.2008
2952 -123.765 40.204
2953 -123.776 40.2141
2954 -123.789 40.2219
2955 -123.812 40.2252
2956 -123.817 40.23
2957 -123.821 40.2513
2958 -123.83 40.2649
2959 -123.84 40.2702
2879 -124.075 40.2708
2880 -124.084 40.272
2878 -124.071 40.2726
2960 -123.858 40.2737
2877 -124.069 40.2801
2961 -123.865 40.2851
2876 -124.054 40.288
2875 -124.05 40.2927
2962 -123.876 40.3036
2874 -124.051 40.3038
2873 -124.049 40.3099
2963 -123.886 40.3143
2872 -124.055 40.3155
2871 -124.052 40.3215
2870 -124.05 40.3257
2964 -123.908 40.3287
2869 -124.034 40.3318
2965 -123.917 40.3434
2863 -123.939 40.3512
2868 -124.017 40.3513
2966 -123.919 40.3523
2862 -123.934 40.3524
2867 -124.011 40.3549
2861 -123.926 40.358
2677 -123.917 40.3583
2866 -123.995 40.3592
2864 -123.958 40.36
2865 -123.97 40.3631
2678 -123.913 40.3687
2679 -123.913 40.3788
2680 -123.917 40.3941
2681 -123.924 40.4038
2682 -123.943 40.4179
2683 -123.97 40.4299
2684 -123.982 40.4488
2688 -124.022 40.4521
2685 -123.992 40.4534
2686 -123.997 40.4541
2687 -124 40.4545
2689 -124.041 40.4589
2690 -124.048 40.4598
2450 -123.839 40.4676
2691 -124.066 40.4696
2449 -123.852 40.4732
2451 -123.827 40.4738
2692 -124.081 40.4748
2448 -123.863 40.4754
2452 -123.802 40.4761
2693 -124.088 40.4801
2443 -123.935 40.484
2444 -123.919 40.4851
2453 -123.774 40.4866
2442 -123.951 40.4876
2447 -123.893 40.4911
2446 -123.894 40.4912
2445 -123.902 40.4915
2441 -123.967 40.4964
2440 -123.973 40.5031
new_group 69
3603 -123.572 39.9262
3541 -123.75 39.927
3540 -123.753 39.9305
3539 -123.756 39.9326
3538 -123.763 39.9357
3602 -123.576 39.9392
3601 -123.59 39.9532
3600 -123.609 39.9598
3599 -123.614 39.9697
3598 -123.623 39.9745
3597 -123.625 39.9783
3596 -123.618 39.9926
3374 -123.618 40
3373 -123.612 40.0264
3305 -123.505 40.0333
3304 -123.521 40.0337
3294 -123.62 40.0345
3298 -123.611 40.0391
3299 -123.597 40.0422
3293 -123.629 40.0432
3303 -123.54 40.0455
3302 -123.564 40.0509
3292 -123.634 40.0513
3300 -123.583 40.055
3301 -123.566 40.0579
3291 -123.631 40.0694
3290 -123.633 40.0751
3289 -123.641 40.078
3288 -123.643 40.0852
3287 -123.645 40.0874
3286 -123.652 40.0952
3285 -123.666 40.0982
3284 -123.673 40.1099
3282 -123.704 40.1169
3280 -123.738 40.1174
3283 -123.69 40.1188
3281 -123.726 40.1203
3279 -123.749 40.1234
3376 -123.458 40.1765
3049 -123.595 40.1843
3142 -123.762 40.1857
3048 -123.591 40.1863
3046 -123.567 40.1936
3047 -123.578 40.194
3045 -123.563 40.1952
3143 -123.762 40.1976
3044 -123.562 40.201
3041 -123.538 40.2016
3035 -123.509 40.2024
3040 -123.529 40.2028
3043 -123.557 40.2036
3034 -123.505 40.2036
3042 -123.552 40.2042
3036 -123.513 40.2045
3031 -123.47 40.2099
3033 -123.496 40.2109
3037 -123.512 40.211
3039 -123.522 40.212
3038 -123.515 40.2126
3032 -123.488 40.2127
2950 -123.465 40.2145
3092 -123.461 40.4201
2458 -123.723 40.4828
2457 -123.74 40.4861
2456 -123.747 40.489
2455 -123.751 40.4904
2454 -123.764 40.4921
3604 -123.575 39.9157
4134 -123.76 39.6549
new_group 76
3375 -123.454 40.188
3377 -123.451 40.1586
3093 -123.444 40.4053
2949 -123.444 40.2232
2944 -123.442 40.2531
2945 -123.442 40.2495
2942 -123.441 40.2749
2946 -123.438 40.2457
2941 -123.437 40.2805
3378 -123.437 40.1532
2940 -123.436 40.2904
2943 -123.435 40.2616
3379 -123.434 40.1475
2948 -123.433 40.2296
3380 -123.431 40.135
2939 -123.431 40.3001
3094 -123.43 40.3843
2947 -123.43 40.2371
2938 -123.424 40.2996
2937 -123.414 40.2892
3381 -123.409 40.1176
3095 -123.408 40.3639
3382 -123.401 40.1067
2933 -123.401 40.3077
2932 -123.4 40.3128
2936 -123.399 40.286
2931 -123.396 40.3158
3096 -123.395 40.3546
2935 -123.395 40.2874
3392 -123.394 40.0259
3391 -123.391 40.0314
2934 -123.391 40.2913
3383 -123.389 40.0895
3385 -123.385 40.056
3097 -123.384 40.341
3384 -123.384 40.0811
3386 -123.38 40.051
3393 -123.38 40.0078
3390 -123.377 40.0322
3098 -123.376 40.3347
3099 -123.374 40.3331
3394 -123.374 40
3389 -123.368 40.0355
3387 -123.367 40.0426
3388 -123.367 40.0383
3651 -123.249 39.8178
3652 -123.25 39.8367
3653 -123.261 39.8458
3654 -123.266 39.8525
3655 -123.27 39.8537
3656 -123.281 39.8667
3657 -123.288 39.8723
3658 -123.283 39.8828
3659 -123.285 39.8866
3660 -123.297 39.8973
3661 -123.311 39.907
3662 -123.316 39.9186
3663 -123.332 39.9272
3664 -123.348 39.9341
3665 -123.345 39.9415
3666 -123.346 39.9476
3667 -123.354 39.955
3668 -123.357 39.9634
3669 -123.358 39.9833
3670 -123.366 39.9946
3671 -123.371 39.9985
3744 -123.084 39.8284
3745 -123.102 39.828
3746 -123.122 39.8244
3747 -123.136 39.8198
3748 -123.141 39.8228
3749 -123.149 39.835
3750 -123.182 39.8312
3751 -123.195 39.8219
3752 -123.205 39.818
3753 -123.209 39.8148
new_group 109
3111 -121.22 40.2545
2803 -121.218 40.3241
3417 -121.217 40.0241
3324 -121.208 40.0282
3323 -121.208 40.0229
3325 -121.2 40.0608
3326 -121.192 40.0718
3112 -121.191 40.2311
3322 -121.185 40.0243
3327 -121.178 40.0838
2804 -121.178 40.3273
3321 -121.175 40.0277
2805 -121.167 40.3257
3113 -121.166 40.2156
3320 -121.165 40.0329
3319 -121.159 40.0379
3328 -121.157 40.0938
2806 -121.155 40.3166
3114 -121.15 40.2083
2807 -121.148 40.3157
3318 -121.148 40.0388
3115 -121.129 40.2072
3317 -121.127 40.0431
2808 -121.127 40.3232
3316 -121.126 40.0427
2809 -121.12 40.3246
3315 -121.118 40.0398
3116 -121.118 40.2066
2810 -121.108 40.3271
3314 -121.107 40.0377
3117 -121.1 40.1986
2811 -121.097 40.3235
3118 -121.091 40.1884
3313 -121.09 40.0306
3312 -121.081 40.0307
3119 -121.077 40.1817
3120 -121.068 40.1809
3311 -121.066 40.0345
2812 -121.064 40.327
3310 -121.056 40.0351
2813 -121.052 40.327
3121 -121.051 40.1831
3309 -121.045 40.0321
2814 -121.041 40.324
3122 -121.034 40.1765
3123 -121.025 40.1768
3308 -121.023 40.033
3124 -121.014 40.1889
3307 -120.998 40.0488
3125 -120.989 40.1928
3126 -120.989 40.1927
3306 -120.981 40.0504
3237 -120.979 40.0546
3236 -120.974 40.0616
3127 -120.974 40.1902
3421 -120.973 40.0525
3235 -120.97 40.0617
3422 -120.966 40.0452
3234 -120.965 40.0617
3423 -120.962 40.0234
3233 -120.961 40.0635
3128 -120.959 40.1844
3232 -120.957 40.0744
3424 -120.954 40
3129 -120.95 40.1712
3130 -120.945 40.159
3138 -120.942 40.15
3460 -120.949 39.9323
3461 -120.949 39.9346
3462 -120.95 39.9409
3463 -120.95 39.9455
3467 -120.941 39.9874
3472 -120.943 39.9307
3477 -120.941 39.9304
3186 -120.75 40.2443
3185 -120.755 40.2251
3184 -120.76 40.2167
3183 -120.772 40.2154
3182 -120.776 40.2134
3181 -120.777 40.2131
3180 -120.78 40.2082
3179 -120.774 40.1929
4426 -121.207 39.8637
4427 -121.198 39.8663
4428 -121.174 39.8643
4429 -121.171 39.8662
4430 -121.17 39.8704
4431 -121.158 39.8776
4432 -121.149 39.8808
4433 -121.143 39.8886
4434 -121.135 39.8902
4435 -121.126 39.8937
4436 -121.111 39.9072
4437 -121.106 39.9181
4438 -121.1 39.9189
4439 -121.09 39.9224
4440 -121.083 39.922
4441 -121.074 39.9222
4442 -121.062 39.9304
4443 -121.054 39.942
4444 -121.044 39.9458
4445 -121.028 39.9469
4446 -121.021 39.9449
4447 -121.016 39.9386
4448 -121.011 39.9376
4449 -120.999 39.943
4450 -120.991 39.9446
4451 -120.984 39.9443
4452 -120.957 39.9339
new_group 68
4106 -122.003 39.7101
4107 -122.008 39.7292
3889 -122.101 39.7389
3890 -122.106 39.7403
3887 -122.012 39.7418
3888 -122.089 39.7428
3891 -122.112 39.744
3892 -122.175 39.7453
3962 -122.203 39.7552
3963 -122.204 39.7861
3964 -122.199 39.9167
3510 -122.214 39.9274
3509 -122.223 39.9284
3474 -122.199 39.9286
3508 -122.286 39.9299
3473 -122.052 39.9299
3507 -122.29 39.9329
3760 -122.04 39.937
3475 -122.199 39.9401
3456 -122.046 39.9404
3457 -122.051 39.9439
3505 -122.324 39.9538
3506 -122.292 39.9539
3503 -122.348 39.956
3504 -122.33 39.9604
3476 -122.197 39.9631
3458 -122.072 39.9736
3459 -122.083 39.9949
3416 -122.084 40
3348 -122.204 40
3329 -122.164 40.0138
3347 -122.2 40.0269
3415 -122.09 40.0371
3275 -122.164 40.0376
3276 -122.115 40.038
3277 -122.105 40.0442
3274 -122.093 40.0468
3346 -122.204 40.0592
3273 -122.091 40.0774
3278 -122.164 40.0882
3272 -122.094 40.0948
3271 -122.096 40.1092
3209 -122.354 40.1151
3208 -122.329 40.1212
3207 -122.324 40.1254
3206 -122.31 40.1306
3205 -122.288 40.1494
3270 -122.121 40.1508
3137 -122.21 40.1523
3204 -122.285 40.1589
3203 -122.281 40.1621
3202 -122.264 40.1627
3269 -122.134 40.1641
3136 -122.211 40.174
3030 -122.239 40.1905
3029 -122.248 40.191
3028 -122.225 40.1941
3019 -122.215 40.1954
3018 -122.255 40.1958
3268 -122.171 40.1971
3017 -122.257 40.1979
2967 -122.178 40.1984
3020 -122.221 40.2038
2968 -122.177 40.2112
3021 -122.237 40.2165
3016 -122.261 40.2183
3015 -122.268 40.2273
4762 -122.35 39.3133
new_group 78
3774 -120.687 39.8611
3773 -120.694 39.8652
3770 -120.744 39.8726
3772 -120.716 39.8736
3771 -120.725 39.8742
3769 -120.762 39.8755
3768 -120.772 39.8816
3767 -120.785 39.8985
3766 -120.787 39.9055
3765 -120.795 39.9119
3764 -120.825 39.9179
4966 -120.856 39.9189
4965 -120.87 39.9197
4964 -120.876 39.9236
3478 -120.924 39.926
4963 -120.878 39.9281
3471 -120.904 39.9309
3763 -120.848 39.931
3470 -120.903 39.9311
3761 -120.87 39.9311
3468 -120.877 39.932
3762 -120.855 39.9324
3469 -120.891 39.9328
3464 -120.939 39.9596
3465 -120.934 39.9693
3466 -120.935 39.9752
3431 -120.743 40.0554
3433 -120.729 40.0563
3438 -120.667 40.0565
3430 -120.756 40.0572
3432 -120.736 40.0572
3426 -120.804 40.0602
3427 -120.792 40.0604
3425 -120.809 40.063
3429 -120.766 40.0634
3428 -120.776 40.0651
3434 -120.711 40.0677
3435 -120.71 40.0685
3437 -120.682 40.08
3436 -120.687 40.0802
3231 -120.938 40.0859
3171 -120.824 40.1017
3230 -120.918 40.1024
3197 -120.832 40.1097
3172 -120.813 40.1097
3196 -120.849 40.1167
3229 -120.908 40.1179
3228 -120.905 40.1198
3195 -120.854 40.1208
3173 -120.8 40.1251
3174 -120.79 40.1323
3227 -120.903 40.133
3175 -120.788 40.1354
3194 -120.856 40.1365
3226 -120.911 40.14
3176 -120.79 40.1428
3144 -120.939 40.1476
3193 -120.863 40.1521
3190 -120.893 40.1546
3189 -120.901 40.155
3139 -120.935 40.1563
3192 -120.871 40.1591
3191 -120.878 40.1593
3188 -120.92 40.16
3187 -120.929 40.1606
3177 -120.78 40.1696
3178 -120.779 40.1835
4967 -120.852 39.9179
4968 -120.848 39.9148
4969 -120.847 39.9095
4970 -120.855 39.899
4971 -120.86 39.8865
4972 -120.863 39.8828
4973 -120.861 39.8794
4974 -120.848 39.8699
4975 -120.846 39.8647
4976 -120.847 39.8624
4977 -120.853 39.8595
new_group 67
3820 -123.948 39.9528
3535 -123.773 39.9566
3534 -123.775 39.9588
3533 -123.776 39.9603
3821 -123.96 39.9615
3532 -123.789 39.9664
3822 -123.971 39.9752
3531 -123.801 39.9765
3530 -123.789 39.994
3823 -123.978 39.9962
3529 -123.788 39.9987
3372 -123.98 40
3360 -123.789 40
3371 -123.981 40.0264
3361 -123.787 40.027
3370 -123.994 40.0317
3297 -124.058 40.0338
3296 -124.057 40.041
3362 -123.788 40.0411
3369 -124.009 40.0444
3363 -123.786 40.0451
3368 -124.022 40.0452
3238 -124.024 40.0471
3295 -124.054 40.0474
3364 -123.772 40.048
3365 -123.772 40.0531
3239 -124.009 40.06
3366 -123.779 40.0615
3267 -124.042 40.0654
3367 -123.776 40.0656
3240 -123.989 40.0664
3221 -123.77 40.0673
3241 -123.969 40.0687
3222 -123.768 40.0706
3242 -123.958 40.0732
3223 -123.771 40.0759
3266 -124.052 40.0794
3224 -123.779 40.0799
3243 -123.947 40.0843
3225 -123.782 40.0843
3265 -124.057 40.096
3244 -123.94 40.0969
3245 -123.935 40.1007
3246 -123.924 40.1023
3247 -123.915 40.1098
3248 -123.902 40.1102
3249 -123.897 40.1129
3250 -123.891 40.116
3169 -123.785 40.1172
3170 -123.785 40.1215
3251 -123.889 40.1248
3264 -124.062 40.1265
3166 -123.783 40.1288
3168 -123.804 40.1299
3252 -123.881 40.1315
3263 -124.063 40.1319
3145 -123.809 40.1322
3167 -123.781 40.1323
3255 -123.82 40.1325
3256 -123.814 40.135
3253 -123.867 40.1373
3254 -123.854 40.1374
3262 -124.072 40.1473
3140 -123.795 40.1481
3261 -124.071 40.1568
3141 -123.769 40.1728
3260 -124.081 40.1791
new_group 86
4192 -121.46 39.7845
4193 -121.451 39.7935
3826 -121.59 39.7948
3827 -121.582 39.8047
4194 -121.424 39.8125
3828 -121.579 39.813
3829 -121.586 39.8149
3830 -121.591 39.8209
4195 -121.408 39.8226
4196 -121.404 39.8266
4197 -121.406 39.8357
4198 -121.403 39.8381
4199 -121.397 39.839
4200 -121.393 39.8412
3831 -121.609 39.8567
4201 -121.38 39.8615
3832 -121.608 39.864
4202 -121.37 39.8662
3833 -121.611 39.8713
3834 -121.611 39.8758
3835 -121.607 39.8801
3836 -121.6 39.8819
4203 -121.362 39.8822
3837 -121.594 39.8865
4204 -121.354 39.8902
3839 -121.574 39.8931
3838 -121.584 39.8932
3843 -121.54 39.8963
3842 -121.543 39.8969
3844 -121.533 39.8981
3840 -121.563 39.8992
3841 -121.549 39.9015
4205 -121.355 39.9026
3845 -121.529 39.9026
4206 -121.352 39.9075
3846 -121.529 39.9079
4207 -121.315 39.9217
3847 -121.53 39.9225
4208 -121.311 39.9264
4209 -121.312 39.9383
4210 -121.312 39.944
4211 -121.305 39.9534
3848 -121.54 39.9563
3849 -121.538 39.9623
4212 -121.286 39.9631
4213 -121.28 39.9667
4214 -121.278 39.9707
3850 -121.532 39.9735
3851 -121.535 39.9784
3852 -121.538 39.9872
4215 -121.284 39.9875
3894 -121.635 39.9885
3853 -121.539 39.9911
4216 -121.282 39.9925
4217 -121.276 39.9973
3854 -121.532 39.9977
3855 -121.532 40
4218 -121.271 40
3893 -121.631 40
3345 -121.63 40.0017
3344 -121.625 40.0196
3343 -121.622 40.0236
3342 -121.626 40.0351
3341 -121.624 40.0403
3340 -121.611 40.0546
3339 -121.61 40.0691
3338 -121.604 40.0739
4407 -121.295 39.7887
4408 -121.296 39.793
4409 -121.309 39.8024
4410 -121.317 39.8159
4411 -121.317 39.8255
4412 -121.312 39.8302
4413 -121.304 39.831
4414 -121.297 39.8332
4415 -121.294 39.8445
4416 -121.292 39.846
4417 -121.283 39.8476
4418 -121.277 39.8568
4419 -121.272 39.8597
4420 -121.266 39.8608
4421 -121.256 39.8558
4422 -121.251 39.8551
4423 -121.242 39.8604
4424 -121.232 39.8614
4425 -121.223 39.8646
new_group 72
3718 -122.614 39.8474
3719 -122.606 39.8495
3720 -122.603 39.8497
3594 -122.581 39.8506
3593 -122.58 39.8557
3592 -122.581 39.8598
3591 -122.573 39.8642
3590 -122.554 39.8698
3589 -122.55 39.8757
3521 -122.629 39.877
3520 -122.625 39.8772
3491 -122.55 39.8797
3511 -122.55 39.881
3519 -122.621 39.881
3512 -122.557 39.8848
3522 -122.636 39.8881
3513 -122.57 39.8911
3514 -122.577 39.892
3518 -122.617 39.8926
3523 -122.634 39.8928
3524 -122.642 39.8968
3515 -122.583 39.8982
3516 -122.588 39.9011
3517 -122.598 39.9014
3527 -122.675 39.9112
3525 -122.655 39.9116
3526 -122.662 39.9134
3528 -122.68 39.9147
3481 -122.704 39.9155
3482 -122.706 39.9156
3479 -122.692 39.9163
3480 -122.697 39.9169
3483 -122.711 39.9186
3484 -122.715 39.9201
3485 -122.73 39.932
3486 -122.739 39.9355
3487 -122.744 39.9451
3488 -122.743 39.9539
3489 -122.74 39.9581
3490 -122.74 39.9604
3448 -122.741 39.9621
3449 -122.744 39.9685
3450 -122.747 39.9709
3451 -122.764 39.9981
3414 -122.765 40
3334 -122.546 40.0103
3333 -122.549 40.0204
3332 -122.546 40.0275
3413 -122.77 40.0364
3412 -122.784 40.0456
3400 -122.629 40.0466
3401 -122.662 40.0476
3402 -122.669 40.0504
3411 -122.794 40.0518
3398 -122.582 40.0528
3399 -122.594 40.0547
3410 -122.79 40.0569
3396 -122.558 40.0594
3409 -122.774 40.0596
3397 -122.568 40.0597
3395 -122.54 40.0639
3403 -122.684 40.0647
3406 -122.727 40.0656
3404 -122.691 40.0678
3405 -122.703 40.0683
3408 -122.749 40.0694
3407 -122.742 40.0705
3595 -122.586 39.8472
3722 -122.587 39.8465
3721 -122.595 39.8461
3717 -122.626 39.8372
3716 -122.63 39.8309
new_group 67
4151 -120.481 39.6815
4152 -120.468 39.6825
4150 -120.495 39.6898
4149 -120.512 39.6963
4148 -120.52 39.7112
4147 -120.526 39.7144
4146 -120.535 39.7165
4145 -120.546 39.7288
4144 -120.549 39.7313
4143 -120.568 39.7321
4142 -120.585 39.7342
4141 -120.592 39.7379
